node_id,is_ip,is_user,degree,total_attempts,failure_rate,specific_feature,num_countries,num_cities,score_orig,score_imp
9f4e8cd884091bd6b8adbbab8fd23d89492d5f92bb39ef8ed90da3fd60443673,2.6011693,-2.6011693,-0.005156358,0.018695923,3.2545426,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
a6d92ee9b582a1ccb0b754855a32eaa0d28a8811584f00064975673ba6ef95f9,2.6011693,-2.6011693,-0.005156358,0.036653753,2.5623698,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
eddba914b8841d6d0e64ceb6b4ac64500cc8084c5cd09e71c6fb965dc0d2498e,2.6011693,-2.6011693,-0.005156358,-0.017219737,-0.20632145,-0.005156358,-0.18349685,-0.06632164,5.9604645e-08,0.5
ca761cc3f8815e5a6d877bf3aad38c1b6eb0053c02d40ec02b8a82a73fe18041,2.6011693,-2.6011693,-0.005156358,0.036653753,5.3310614,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
fde0c839d80dc43f378144854990a7c949fea0643a08752b989a0c59191815b3,2.6011693,-2.6011693,-0.005156358,0.054611582,5.561785,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
a710df2d59aebb3392aeb887eec53551c2d1e0d3b4e4c19278501bba7da84ab3,2.6011693,-2.6011693,-0.005156358,0.00073809293,2.1009214,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
2c039a2cc0a50ee56d83d40d01f5bb40b65bc78d7f37f136b2e861247efdfd6e,2.6011693,-2.6011693,-0.005156358,0.00073809293,-0.20632145,-0.005156358,-0.18349685,-0.06632164,5.9604645e-08,0.5
c82c21f5972a01a65ef87b415cdc8d3e733ab9f1bb29470e51775efdf6b9f9c4,2.6011693,-2.6011693,-0.005156358,0.14440073,4.827663,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
a52595a4bb765c24d3dfb2eff630c159936dd14febf6a5521c78a6bb3f996a6c,2.6011693,-2.6011693,-0.005156358,0.00073809293,2.1009214,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
dacc31f1d7be2e64eb3fcdbc342527a2529dd8e491a4a1aa7b590e39c16dc816,2.6011693,-2.6011693,-0.005156358,0.018695923,4.984975,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
166b2408e34c0a1418f6712298b56e47d46319bf76ae2c46b6f93fda56c4a150,2.6011693,-2.6011693,-0.005156358,0.00073809293,2.1009214,-0.005156358,-0.18349685,-0.06632164,0.0,0.5
bb39ba2d875d3ef6a9a59ace0e281eddec1c57e8a47bdb96d27674b22b0cf591,2.6011693,-2.6011693,-0.005156358,0.072569415,2.7601335,-0.005156358,-0.18349685,-0.06632164,6.020069e-06,0.5
64660215d5472307ff203d0bd74e168e1de9e9329366049c50d76324fc63b90e,2.6011693,-2.6011693,-0.02719859,0.072569415,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.49604642
f5f14761ec122fcf4227371ca6ebd6b0cf6b5bd9fdd5613f7556a1e46cc1a08b,2.6011693,-2.6011693,-0.02719859,0.072569415,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.49604642
39b8d95645f8ac99cd0b6446b6881c421146c565228300993babb30a1a6e3516,2.6011693,-2.6011693,-0.005156358,-0.017219737,-0.20632145,-0.005156358,-0.18349685,-0.06632164,5.364418e-07,0.45600158
fa75828e906ad363bbaaff43f5d4f2562f3e7a9826e2bb700f82daa2a30545ff,2.6011693,-2.6011693,0.016885875,0.00073809293,2.1009214,0.016885875,-0.18349685,-0.06632164,0.0,0.33333334
fb6375f26a54279acd8bd85b45edffb0f9a999c6d1e7e509d3313729a6f037f6,2.6011693,-2.6011693,-0.005156358,0.018695923,-0.20632145,-0.005156358,-0.18349685,-0.06632164,4.7683716e-07,0.27195624
152b32df9de50cf47cd612ca4cc0b7b0b9925addcfe9b439c5b036ed2a38f69f,2.6011693,-2.6011693,-0.02719859,0.018695923,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.23264211
042cd213ba8897812cd3a3cc6daed6c4c39dc2387af57bbc6814f66e86433a8c,2.6011693,-2.6011693,-0.02719859,0.018695923,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.23264211
736989da2b7eb86e415d864df60eac082aebc363ab7afecab2379dbfa446cf5d,2.6011693,-2.6011693,-0.02719859,0.018695923,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.23264211
03fd04108004caa331456e0ce0e896df347a13f10af521d15cd67a36d10e9de8,2.6011693,-2.6011693,-0.02719859,0.018695923,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.23264211
99c8a1a14728b75bc3e9efde27f80b745cffef8940a4318be4cd0a6bc3b64cac,2.6011693,-2.6011693,-0.02719859,0.018695923,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.23264211
f174e6eb5fd1d371099af7e61fb322ab27ceb93c64681bd2edab4cfe19acc7c1,2.6011693,-2.6011693,-0.02719859,0.018695923,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.23264211
46ec34419bf4a4c2f7a751fe6a9c1ff2c7ba37bc88472ac92fa94ef86e8d59ae,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
0e817800f243f73506a760b1d13413ff8a10aa02f3a0f611e3eaa5a911fecfa7,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
ad94f3eb85508023d9f3e11a0c5ce79e0fcc6032fa67ca43c379478b8296343f,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
039cacbdb4445520d42f5103104048e2d83af85e54672ea8d0dcb54135dc6a7a,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
52c0864045e8690cab7132a2a0887e634e0e8768a244fb4964d3fde105b52c13,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
397d22f8a41dd0aafc75f35dc2a2ff52576d618e430da281809b69f60e942fa7,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
06f4784d8ef449b101390b16ceaec5632cd8b8135a1d0359d916d568154d75aa,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
e90fdd21998157230b8f9dd1e89719fbe9012ab2bcd4a0d71bee019d433fedd8,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
467da12de3558e022906a10f2a262870e9f17400625538039579d256bcebbbe6,2.6011693,-2.6011693,-0.02719859,0.00073809293,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.16794795
610814eff8e74d338dfb173498ccdfb52611fe18c4442b1b26db65096e7bc04a,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
d0add90c0d2cb193cb6b9d2b75ebdf90a54d88fedeff6c0c096c1264ed00cceb,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
a48855d39a3c282fd4cada6bfa84218f28a855bf80e8b182a6ef4fa9608336e1,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
a4fe666451ecd1f0bb0050d5a1362f8354e7ed9a05e171d5b4cfdda200f7b945,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
bbca09f587aa3521ce15fa94b5a74bba317bad397d835ccd699f351ad097e8b5,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
0db23e300a5532b523d065366718455f1e5a26b49f4e2db407268e8d32df7f5a,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
b54996db8db785d664e82d1cba3e2df24a4905a1d7e3f0426c1da0d72581186d,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
9a00f24db81729b1fcb5b8219445de10bb00795d5758277b16892f04cde75fd1,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
14e3078dce5f809b604b681696751258d3c56e47bfab6309fb3ba9ad117e92e4,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
ca19f5e85c8979419391b24b3fcec2513d09b36a115e53be02ab2d37f88506bb,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
2c495ba7d060d4e20699ac7ab13b5254ff5df5314c489dfd295c14a947982944,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
dcbf0108dfb033f042478d78ae2f327a3203afacfff960a52f1bcfd53c47ba3e,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
91bd05550acd9197f75c7e0898e1f491edd93fef9dc986aa9642f88669fc5776,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
5f1eacfdeb98e9da51b0131c381c79c8ce36b6de1e116d95f7b36134727d2f49,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
7a5d83b9d8a2728baa772ea3076505a1e65793818aad907a5b17faba5255c394,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
1f042ef210cb5d63fadaeb46670373ffa8ecfc60299fdef79093195b82c2a0ad,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
c6e1d2d4364a108c88c87e509d33233565b4ae13653fc3630082562af19f1fc5,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
2112997b0ab5b76c2789bb586e4b15f95b344bdbd60cea4fe2993501b11011d0,2.6011693,-2.6011693,-0.02719859,-0.017219737,-0.20632145,-0.02719859,-0.18349685,-0.06632164,0.0,0.11773807
